31,1,0,580,232,140,1,-1,-1,-1
31,2,320,551,196,169,1,-1,-1,-1
31,3,0,619,164,101,1,-1,-1,-1
32,1,0,580,232,140,1,-1,-1,-1
32,2,303,582,207,138,1,-1,-1,-1
32,3,0,619,164,101,1,-1,-1,-1
33,1,0,580,232,140,1,-1,-1,-1
33,2,283,598,220,122,1,-1,-1,-1
33,3,0,619,164,101,1,-1,-1,-1
34,1,0,580,232,140,1,-1,-1,-1
34,2,274,615,221,105,1,-1,-1,-1
34,3,0,619,164,101,1,-1,-1,-1
35,2,274,615,221,105,1,-1,-1,-1
35,3,0,619,164,101,1,-1,-1,-1
35,4,256,637,178,83,1,-1,-1,-1
36,2,274,615,221,105,1,-1,-1,-1
36,4,256,637,178,83,1,-1,-1,-1
37,2,274,615,221,105,1,-1,-1,-1
37,4,256,637,178,83,1,-1,-1,-1
38,2,274,615,221,105,1,-1,-1,-1
38,4,256,637,178,83,1,-1,-1,-1
39,2,274,615,221,105,1,-1,-1,-1
39,4,256,637,178,83,1,-1,-1,-1
40,4,256,637,178,83,1,-1,-1,-1
49,5,388,370,104,80,1,-1,-1,-1
49,6,519,353,90,82,1,-1,-1,-1
50,5,388,370,104,80,1,-1,-1,-1
50,6,516,351,93,89,1,-1,-1,-1
51,5,388,370,104,80,1,-1,-1,-1
51,6,513,352,96,93,1,-1,-1,-1
52,5,388,370,104,80,1,-1,-1,-1
52,6,510,358,89,92,1,-1,-1,-1
53,5,388,370,104,80,1,-1,-1,-1
53,6,507,361,92,95,1,-1,-1,-1
54,5,388,370,104,80,1,-1,-1,-1
54,6,503,363,94,99,1,-1,-1,-1
55,6,499,365,97,103,1,-1,-1,-1
56,6,495,367,100,132,1,-1,-1,-1
56,7,349,406,116,82,1,-1,-1,-1
57,6,490,369,104,130,1,-1,-1,-1
57,7,341,406,122,89,1,-1,-1,-1
58,6,485,372,110,117,1,-1,-1,-1
58,7,333,406,123,96,1,-1,-1,-1
59,6,480,369,114,128,1,-1,-1,-1
59,7,325,406,126,103,1,-1,-1,-1
60,6,477,369,115,162,1,-1,-1,-1
60,7,316,406,130,111,1,-1,-1,-1
61,6,470,378,123,150,1,-1,-1,-1
61,7,307,408,134,117,1,-1,-1,-1
62,6,465,382,127,160,1,-1,-1,-1
62,7,296,405,139,128,1,-1,-1,-1
63,6,457,385,135,157,1,-1,-1,-1
63,7,286,440,143,105,1,-1,-1,-1
64,6,457,385,135,157,1,-1,-1,-1
64,7,274,440,149,112,1,-1,-1,-1
64,8,451,444,141,101,1,-1,-1,-1
65,6,457,385,135,157,1,-1,-1,-1
65,7,262,453,155,110,1,-1,-1,-1
65,8,445,451,147,108,1,-1,-1,-1
66,6,457,385,135,157,1,-1,-1,-1
66,7,250,465,159,115,1,-1,-1,-1
66,8,437,459,155,112,1,-1,-1,-1
67,6,457,385,135,157,1,-1,-1,-1
67,7,236,472,166,114,1,-1,-1,-1
67,8,429,467,147,117,1,-1,-1,-1
68,6,457,385,135,157,1,-1,-1,-1
68,7,222,479,171,119,1,-1,-1,-1
68,8,420,476,151,134,1,-1,-1,-1
69,7,206,489,179,124,1,-1,-1,-1
69,8,410,484,162,141,1,-1,-1,-1
70,7,187,497,191,130,1,-1,-1,-1
70,8,399,495,174,143,1,-1,-1,-1
71,7,162,507,204,136,1,-1,-1,-1
71,8,382,508,191,154,1,-1,-1,-1
72,7,143,517,213,144,1,-1,-1,-1
72,8,374,522,186,163,1,-1,-1,-1
73,7,127,528,217,153,1,-1,-1,-1
73,8,359,536,201,174,1,-1,-1,-1
74,7,102,541,231,161,1,-1,-1,-1
74,8,343,552,204,168,1,-1,-1,-1
75,7,78,553,241,167,1,-1,-1,-1
75,8,324,568,223,152,1,-1,-1,-1
76,7,47,567,258,153,1,-1,-1,-1
76,8,306,586,230,134,1,-1,-1,-1
77,7,47,567,258,153,1,-1,-1,-1
77,8,306,586,230,134,1,-1,-1,-1
77,9,14,576,429,144,1,-1,-1,-1
78,7,47,567,258,153,1,-1,-1,-1
78,8,306,586,230,134,1,-1,-1,-1
78,9,14,576,429,144,1,-1,-1,-1
78,10,285,632,145,88,1,-1,-1,-1
78,11,0,578,271,142,1,-1,-1,-1
79,7,47,567,258,153,1,-1,-1,-1
79,8,306,586,230,134,1,-1,-1,-1
79,9,14,576,429,144,1,-1,-1,-1
79,10,285,632,145,88,1,-1,-1,-1
79,11,0,578,221,142,1,-1,-1,-1
79,12,415,450,118,89,1,-1,-1,-1
80,7,47,567,258,153,1,-1,-1,-1
80,8,306,586,230,134,1,-1,-1,-1
80,9,14,576,429,144,1,-1,-1,-1
80,10,285,632,145,88,1,-1,-1,-1
80,11,0,578,195,142,1,-1,-1,-1
80,12,408,462,122,87,1,-1,-1,-1
81,7,47,567,258,153,1,-1,-1,-1
81,8,306,586,230,134,1,-1,-1,-1
81,9,14,576,429,144,1,-1,-1,-1
81,10,285,632,145,88,1,-1,-1,-1
81,11,0,578,194,142,1,-1,-1,-1
81,12,401,462,127,98,1,-1,-1,-1
81,13,1029,624,238,96,1,-1,-1,-1
82,9,14,576,429,144,1,-1,-1,-1
82,10,285,632,145,88,1,-1,-1,-1
82,11,0,578,194,142,1,-1,-1,-1
82,12,397,481,128,91,1,-1,-1,-1
82,13,1029,624,238,96,1,-1,-1,-1
82,14,0,630,127,90,1,-1,-1,-1
82,15,1009,595,224,125,1,-1,-1,-1
83,10,285,632,145,88,1,-1,-1,-1
83,11,0,578,194,142,1,-1,-1,-1
83,12,381,490,140,95,1,-1,-1,-1
83,13,1029,624,238,96,1,-1,-1,-1
83,14,5,630,122,90,1,-1,-1,-1
83,15,992,587,257,133,1,-1,-1,-1
84,11,0,578,194,142,1,-1,-1,-1
84,12,366,499,151,101,1,-1,-1,-1
84,13,1029,624,238,96,1,-1,-1,-1
84,14,5,630,122,90,1,-1,-1,-1
84,15,975,566,274,154,1,-1,-1,-1
85,11,0,578,194,142,1,-1,-1,-1
85,12,365,509,147,106,1,-1,-1,-1
85,13,1029,624,238,96,1,-1,-1,-1
85,14,5,630,122,90,1,-1,-1,-1
85,15,960,542,289,178,1,-1,-1,-1
86,11,0,578,194,142,1,-1,-1,-1
86,12,358,520,150,112,1,-1,-1,-1
86,13,1029,624,238,96,1,-1,-1,-1
86,14,5,632,121,88,1,-1,-1,-1
86,15,946,540,287,180,1,-1,-1,-1
87,12,346,532,157,118,1,-1,-1,-1
87,14,5,634,113,86,1,-1,-1,-1
87,15,934,527,269,193,1,-1,-1,-1
88,12,333,539,169,130,1,-1,-1,-1
88,14,5,634,113,86,1,-1,-1,-1
88,15,924,515,277,205,1,-1,-1,-1
88,16,1107,528,173,115,1,-1,-1,-1
89,12,319,539,178,152,1,-1,-1,-1
89,14,5,634,113,86,1,-1,-1,-1
89,15,913,500,288,220,1,-1,-1,-1
89,16,1118,529,162,120,1,-1,-1,-1
90,12,303,539,188,176,1,-1,-1,-1
90,14,5,634,113,86,1,-1,-1,-1
90,15,904,494,297,226,1,-1,-1,-1
90,16,1118,529,162,120,1,-1,-1,-1
91,12,303,539,188,176,1,-1,-1,-1
91,14,5,634,113,86,1,-1,-1,-1
91,15,894,479,306,241,1,-1,-1,-1
91,16,1118,529,162,120,1,-1,-1,-1
91,17,285,589,197,131,1,-1,-1,-1
92,12,303,539,188,176,1,-1,-1,-1
92,14,5,634,113,86,1,-1,-1,-1
92,15,886,477,275,214,1,-1,-1,-1
92,16,1118,529,162,120,1,-1,-1,-1
92,17,267,605,218,115,1,-1,-1,-1
93,12,303,539,188,176,1,-1,-1,-1
93,15,878,469,245,196,1,-1,-1,-1
93,16,1118,529,162,120,1,-1,-1,-1
93,17,253,626,208,94,1,-1,-1,-1
94,12,303,539,188,176,1,-1,-1,-1
94,15,871,461,246,192,1,-1,-1,-1
94,16,1118,529,162,120,1,-1,-1,-1
94,17,253,626,208,94,1,-1,-1,-1
95,12,303,539,188,176,1,-1,-1,-1
95,15,863,454,232,182,1,-1,-1,-1
95,16,1118,529,162,120,1,-1,-1,-1
95,17,253,626,208,94,1,-1,-1,-1
96,15,857,448,214,167,1,-1,-1,-1
96,16,1118,529,162,120,1,-1,-1,-1
96,17,253,626,208,94,1,-1,-1,-1
97,15,851,441,207,161,1,-1,-1,-1
97,17,253,626,208,94,1,-1,-1,-1
98,15,845,435,207,167,1,-1,-1,-1
98,17,253,626,208,94,1,-1,-1,-1
99,15,840,430,208,160,1,-1,-1,-1
100,15,835,425,202,157,1,-1,-1,-1
101,15,830,413,202,164,1,-1,-1,-1
102,15,825,413,167,132,1,-1,-1,-1
103,15,821,401,163,135,1,-1,-1,-1
104,15,817,401,153,123,1,-1,-1,-1
105,15,813,397,154,125,1,-1,-1,-1
106,15,809,398,158,124,1,-1,-1,-1
107,15,806,391,143,114,1,-1,-1,-1
108,15,806,391,143,114,1,-1,-1,-1
109,15,806,391,143,114,1,-1,-1,-1
110,15,806,391,143,114,1,-1,-1,-1
111,15,806,391,143,114,1,-1,-1,-1
112,15,806,391,143,114,1,-1,-1,-1
187,18,486,332,103,81,1,-1,-1,-1
188,18,481,334,106,82,1,-1,-1,-1
189,18,481,332,107,88,1,-1,-1,-1
190,18,479,339,105,84,1,-1,-1,-1
191,18,477,344,107,83,1,-1,-1,-1
192,18,475,345,107,86,1,-1,-1,-1
193,18,472,345,107,90,1,-1,-1,-1
194,18,464,348,113,92,1,-1,-1,-1
